t (s), X (px), Y (px), theta (deg), GoalX (px), GoalY (px)
0.5208456516265869, 82, 128, -7, 128, 96
0.536614179611206, 82, 128, -7, 128, 96
0.5385258197784424, 82, 128, -7, 128, 96
0.53981614112854, 82, 128, -7, 128, 96
0.5410137176513672, 81, 129, 0, 128, 96
0.5421419143676758, 81, 129, 0, 128, 96
0.5430443286895752, 81, 129, 0, 128, 96
0.5439374446868896, 81, 129, 0, 128, 96
0.5449464321136475, 81, 129, 0, 128, 96
0.5459084510803223, 81, 129, 0, 128, 96
0.5468118190765381, 81, 129, 0, 128, 96
0.5477144718170166, 81, 129, 0, 128, 96
0.5553889274597168, 81, 129, 0, 128, 96
0.5740888118743896, 81, 129, 0, 128, 96
0.5815367698669434, 81, 129, 0, 128, 96
0.5830562114715576, 81, 129, 0, 128, 96
0.584946870803833, 82, 129, 1, 128, 96
0.5864822864532471, 82, 129, 1, 128, 96
0.5876235961914062, 82, 129, 1, 128, 96
0.5887682437896729, 82, 129, 1, 128, 96
0.5898120403289795, 82, 129, 1, 128, 96
0.5910766124725342, 82, 129, 1, 128, 96
0.5925905704498291, 82, 129, 1, 128, 96
0.5976693630218506, 82, 129, 1, 128, 96
0.6002163887023926, 82, 129, 1, 128, 96
0.6022133827209473, 85, 128, -2, 128, 96
0.6034095287322998, 85, 128, -2, 128, 96
0.6043145656585693, 85, 128, -2, 128, 96
0.6053829193115234, 85, 128, -2, 128, 96
0.6171741485595703, 85, 128, -2, 128, 96
0.6182267665863037, 85, 128, -2, 128, 96
0.6204807758331299, 85, 128, -2, 128, 96
0.6215789318084717, 85, 128, -2, 128, 96
0.6226818561553955, 85, 128, -2, 128, 96
0.624854564666748, 85, 128, -2, 128, 96
0.6261515617370605, 85, 128, -2, 128, 96
0.6304976940155029, 85, 128, -2, 128, 96
0.6334517002105713, 85, 128, -2, 128, 96
0.6389269828796387, 85, 128, -2, 128, 96
0.6431329250335693, 85, 129, 0, 128, 96
0.6457371711730957, 85, 129, 0, 128, 96
0.6474137306213379, 85, 129, 0, 128, 96
0.648531436920166, 85, 129, 0, 128, 96
0.6495440006256104, 85, 129, 0, 128, 96
0.650625467300415, 85, 129, 0, 128, 96
0.6516804695129395, 85, 129, 0, 128, 96
0.652763843536377, 85, 129, 0, 128, 96
0.6541752815246582, 85, 129, 0, 128, 96
0.6719298362731934, 85, 129, 0, 128, 96
0.6885216236114502, 85, 129, 0, 128, 96
0.6935913562774658, 87, 132, -1, 128, 96
0.6956872940063477, 87, 132, -1, 128, 96
0.6993741989135742, 87, 132, -1, 128, 96
0.7012286186218262, 87, 132, -1, 128, 96
0.7023828029632568, 87, 132, -1, 128, 96
0.7038512229919434, 87, 132, -1, 128, 96
0.713017463684082, 87, 132, -1, 128, 96
0.7166390419006348, 87, 132, -1, 128, 96
0.7196717262268066, 87, 132, -1, 128, 96
0.7206652164459229, 87, 132, -1, 128, 96
0.7216341495513916, 87, 132, -1, 128, 96
0.7225804328918457, 87, 132, -1, 128, 96
0.7234997749328613, 87, 132, -1, 128, 96
0.7244083881378174, 87, 132, -1, 128, 96
0.7253801822662354, 87, 132, -1, 128, 96
0.7271325588226318, 87, 132, -1, 128, 96
0.7280712127685547, 87, 132, -1, 128, 96
0.7289762496948242, 87, 132, -1, 128, 96
0.729905366897583, 87, 132, -1, 128, 96
0.7308275699615479, 87, 132, -1, 128, 96
0.7317168712615967, 87, 132, -1, 128, 96
0.7326321601867676, 87, 132, -1, 128, 96
0.7442100048065186, 87, 132, -1, 128, 96
0.7461535930633545, 87, 132, -1, 128, 96
0.7495572566986084, 87, 132, -1, 128, 96
0.7580809593200684, 87, 132, -1, 128, 96
0.7740809917449951, 87, 132, -1, 128, 96
0.7753603458404541, 87, 132, -1, 128, 96
0.7771577835083008, 87, 132, -1, 128, 96
0.7784574031829834, 90, 132, -7, 128, 96
0.7797122001647949, 90, 132, -7, 128, 96
0.7806928157806396, 90, 132, -7, 128, 96
0.7816174030303955, 90, 132, -7, 128, 96
0.7825362682342529, 90, 132, -7, 128, 96
0.7834532260894775, 90, 132, -7, 128, 96
0.7843997478485107, 90, 132, -7, 128, 96
0.7853338718414307, 90, 132, -7, 128, 96
0.7862980365753174, 90, 132, -7, 128, 96
0.7872202396392822, 90, 132, -7, 128, 96
0.788135290145874, 90, 132, -7, 128, 96
0.7890341281890869, 90, 132, -7, 128, 96
0.7900068759918213, 90, 132, -7, 128, 96
0.7909805774688721, 90, 132, -7, 128, 96
0.7946929931640625, 90, 132, -7, 128, 96
0.7960541248321533, 90, 132, -7, 128, 96
0.7974324226379395, 94, 132, -6, 128, 96
0.7984426021575928, 94, 132, -6, 128, 96
0.800086498260498, 94, 132, -6, 128, 96
0.8087430000305176, 94, 132, -6, 128, 96
0.8162622451782227, 94, 132, -6, 128, 96
0.8206207752227783, 94, 132, -6, 128, 96
0.821929931640625, 94, 132, -6, 128, 96
0.8232612609863281, 94, 132, -6, 128, 96
0.8262844085693359, 94, 132, -6, 128, 96
0.8365356922149658, 94, 132, -6, 128, 96
0.8376524448394775, 94, 132, -6, 128, 96
0.8387579917907715, 94, 132, -6, 128, 96
0.8399157524108887, 94, 132, -6, 128, 96
0.8427753448486328, 94, 132, -6, 128, 96
0.8453786373138428, 94, 132, -6, 128, 96
0.8473711013793945, 94, 132, -6, 128, 96
0.849297046661377, 94, 132, -13, 128, 96
0.8502469062805176, 94, 132, -13, 128, 96
0.8513193130493164, 94, 132, -13, 128, 96
0.8522434234619141, 94, 132, -13, 128, 96
0.8643252849578857, 94, 132, -13, 128, 96
0.8765847682952881, 94, 132, -13, 128, 96
0.8786695003509521, 94, 132, -13, 128, 96
0.885993480682373, 95, 133, -16, 128, 96
0.895637035369873, 95, 133, -16, 128, 96
0.8979246616363525, 95, 133, -16, 128, 96
0.8991551399230957, 95, 133, -16, 128, 96
0.9003715515136719, 95, 133, -16, 128, 96
0.90152907371521, 95, 133, -16, 128, 96
0.9033112525939941, 95, 133, -16, 128, 96
0.9178781509399414, 95, 133, -16, 128, 96
0.9314844608306885, 97, 133, -16, 128, 96
0.9428579807281494, 97, 133, -16, 128, 96
0.9462060928344727, 97, 133, -16, 128, 96
0.9483261108398438, 97, 133, -16, 128, 96
0.9520263671875, 99, 133, -9, 128, 96
0.9537153244018555, 99, 133, -9, 128, 96
0.960214376449585, 99, 133, -9, 128, 96
0.9691958427429199, 99, 133, -9, 128, 96
0.9710285663604736, 99, 133, -9, 128, 96
0.9720308780670166, 99, 133, -9, 128, 96
0.9729480743408203, 99, 133, -9, 128, 96
0.9738645553588867, 99, 133, -9, 128, 96
0.9748332500457764, 99, 133, -9, 128, 96
0.9757435321807861, 99, 133, -9, 128, 96
0.9766249656677246, 99, 133, -9, 128, 96
0.977712869644165, 99, 133, -9, 128, 96
0.9787774085998535, 99, 133, -9, 128, 96
0.9798293113708496, 99, 133, -9, 128, 96
0.9816901683807373, 99, 133, -9, 128, 96
0.9826669692993164, 99, 133, -9, 128, 96
0.9836390018463135, 99, 133, -9, 128, 96
0.984642744064331, 99, 133, -9, 128, 96
0.9856431484222412, 99, 133, -9, 128, 96
0.986785888671875, 99, 133, -9, 128, 96
0.9884192943572998, 99, 133, -9, 128, 96
0.9900147914886475, 99, 133, -9, 128, 96
0.995168924331665, 99, 133, -9, 128, 96
0.9978876113891602, 99, 133, -9, 128, 96
0.9995291233062744, 99, 133, -9, 128, 96
1.0026400089263916, 99, 133, -9, 128, 96
1.004885196685791, 99, 133, -9, 128, 96
1.0083303451538086, 99, 133, -9, 128, 96
1.0259473323822021, 99, 133, -9, 128, 96
1.0297901630401611, 103, 132, -13, 128, 96
1.0312812328338623, 103, 132, -13, 128, 96
1.0322718620300293, 103, 132, -13, 128, 96
1.0332040786743164, 103, 132, -13, 128, 96
1.0341992378234863, 103, 132, -13, 128, 96
1.0352656841278076, 103, 132, -13, 128, 96
1.0365312099456787, 103, 132, -13, 128, 96
1.0374994277954102, 103, 132, -13, 128, 96
1.042954683303833, 103, 132, -13, 128, 96
1.0550727844238281, 103, 132, -13, 128, 96
1.0721690654754639, 103, 132, -13, 128, 96
1.074622392654419, 103, 132, -13, 128, 96
1.075650930404663, 103, 132, -13, 128, 96
1.0765368938446045, 103, 132, -13, 128, 96
1.0774312019348145, 103, 132, -13, 128, 96
1.078340768814087, 103, 132, -13, 128, 96
1.0792884826660156, 103, 132, -13, 128, 96
1.080198049545288, 103, 132, -13, 128, 96
1.081695795059204, 103, 132, -13, 128, 96
1.0826613903045654, 103, 132, -13, 128, 96
1.08359694480896, 103, 132, -13, 128, 96
1.084543228149414, 103, 132, -13, 128, 96
1.0854747295379639, 103, 132, -13, 128, 96
1.0864167213439941, 103, 132, -13, 128, 96
1.0873181819915771, 103, 132, -13, 128, 96
1.08829665184021, 103, 132, -13, 128, 96
1.0892219543457031, 103, 132, -13, 128, 96
1.0901176929473877, 103, 132, -13, 128, 96
1.0910184383392334, 103, 132, -13, 128, 96
1.0919826030731201, 103, 132, -13, 128, 96
1.092991828918457, 103, 132, -13, 128, 96
1.0954983234405518, 103, 132, -13, 128, 96
1.0968000888824463, 103, 132, -13, 128, 96
1.1090633869171143, 107, 132, -5, 128, 96
1.1313748359680176, 107, 132, -5, 128, 96
1.1336815357208252, 107, 132, -5, 128, 96
1.13547682762146, 107, 132, -5, 128, 96
1.1376698017120361, 109, 132, -14, 128, 96
1.1408064365386963, 109, 132, -14, 128, 96
1.1418933868408203, 109, 132, -14, 128, 96
1.1429839134216309, 109, 132, -14, 128, 96
1.1440534591674805, 109, 132, -14, 128, 96
1.1451268196105957, 109, 132, -14, 128, 96
1.146101474761963, 109, 132, -14, 128, 96
1.1470661163330078, 109, 132, -14, 128, 96
1.148033618927002, 109, 132, -14, 128, 96
1.1489839553833008, 109, 132, -14, 128, 96
1.1500279903411865, 109, 132, -14, 128, 96
1.1509737968444824, 109, 132, -14, 128, 96
1.1518867015838623, 109, 132, -14, 128, 96
1.152836561203003, 109, 132, -14, 128, 96
1.15378999710083, 109, 132, -14, 128, 96
1.154784917831421, 109, 132, -14, 128, 96
1.1685564517974854, 109, 132, -14, 128, 96
1.173095941543579, 109, 132, -14, 128, 96
1.174443244934082, 109, 132, -14, 128, 96
1.1760008335113525, 110, 132, -28, 128, 96
1.1772119998931885, 110, 132, -28, 128, 96
1.1784694194793701, 110, 132, -28, 128, 96
1.179487943649292, 110, 132, -28, 128, 96
1.182206153869629, 110, 132, -28, 128, 96
1.1896858215332031, 110, 132, -28, 128, 96
1.1918857097625732, 110, 132, -28, 128, 96
1.197763204574585, 110, 132, -28, 128, 96
1.2011480331420898, 110, 132, -28, 128, 96
1.2034039497375488, 110, 132, -28, 128, 96
1.2097246646881104, 110, 132, -28, 128, 96
1.2202026844024658, 111, 132, -30, 128, 96
1.2239744663238525, 111, 132, -30, 128, 96
1.2275941371917725, 111, 132, -30, 128, 96
1.2388005256652832, 111, 132, -30, 128, 96
1.2455713748931885, 111, 132, -30, 128, 96
1.2485089302062988, 112, 132, -35, 128, 96
1.2500498294830322, 112, 132, -35, 128, 96
1.2513070106506348, 112, 132, -35, 128, 96
1.2526748180389404, 112, 132, -35, 128, 96
1.25388503074646, 112, 132, -35, 128, 96
1.2565999031066895, 112, 132, -35, 128, 96
1.2683305740356445, 112, 132, -35, 128, 96
1.2695391178131104, 112, 132, -35, 128, 96
1.2712485790252686, 113, 132, -33, 128, 96
1.273979663848877, 113, 132, -33, 128, 96
1.2765324115753174, 113, 132, -33, 128, 96
1.2775373458862305, 113, 132, -33, 128, 96
1.2785313129425049, 113, 132, -33, 128, 96
1.2795400619506836, 113, 132, -33, 128, 96
1.2805840969085693, 113, 132, -33, 128, 96
1.2869813442230225, 113, 132, -33, 128, 96
1.2892436981201172, 113, 132, -33, 128, 96
1.3026556968688965, 115, 132, -28, 128, 96
1.317542552947998, 115, 132, -28, 128, 96
1.3216900825500488, 115, 132, -28, 128, 96
1.3232810497283936, 115, 132, -28, 128, 96
1.3244123458862305, 115, 132, -28, 128, 96
1.3256416320800781, 115, 132, -28, 128, 96
1.3281402587890625, 115, 132, -28, 128, 96
1.3293347358703613, 115, 132, -28, 128, 96
1.3306818008422852, 115, 132, -28, 128, 96
1.3319950103759766, 117, 130, -33, 128, 96
1.3332970142364502, 117, 130, -33, 128, 96
1.3346619606018066, 117, 130, -33, 128, 96
1.3356873989105225, 117, 130, -33, 128, 96
1.336716890335083, 117, 130, -33, 128, 96
1.3377139568328857, 117, 130, -33, 128, 96
1.3387322425842285, 117, 130, -33, 128, 96
1.3397159576416016, 117, 130, -33, 128, 96
1.3407180309295654, 117, 130, -33, 128, 96
1.3674299716949463, 117, 130, -33, 128, 96
1.3816075325012207, 117, 130, -33, 128, 96
1.3848435878753662, 118, 130, -25, 128, 96
1.3861331939697266, 118, 130, -25, 128, 96
1.3871383666992188, 118, 130, -25, 128, 96
1.3883111476898193, 118, 130, -25, 128, 96
1.3892948627471924, 118, 130, -25, 128, 96
1.3902859687805176, 118, 130, -25, 128, 96
1.3926599025726318, 118, 130, -25, 128, 96
1.393970251083374, 118, 130, -25, 128, 96
1.3952491283416748, 118, 130, -25, 128, 96
1.396777629852295, 120, 130, -23, 128, 96
1.3977248668670654, 120, 130, -23, 128, 96
1.398705244064331, 120, 130, -23, 128, 96
1.399860143661499, 120, 130, -23, 128, 96
1.4008419513702393, 120, 130, -23, 128, 96
1.4173269271850586, 120, 130, -23, 128, 96
1.4219427108764648, 120, 130, -23, 128, 96
1.4232728481292725, 120, 130, -23, 128, 96
1.4245645999908447, 120, 130, -23, 128, 96
1.4330384731292725, 120, 130, -23, 128, 96
1.4419081211090088, 121, 129, -29, 128, 96
1.4449450969696045, 121, 129, -29, 128, 96
1.446753740310669, 121, 129, -29, 128, 96
1.4480149745941162, 121, 129, -29, 128, 96
1.4491424560546875, 121, 129, -29, 128, 96
1.4501428604125977, 121, 129, -29, 128, 96
1.4511733055114746, 121, 129, -29, 128, 96
1.4521403312683105, 121, 129, -29, 128, 96
1.4531407356262207, 121, 129, -29, 128, 96
1.454134464263916, 121, 129, -29, 128, 96
1.4623732566833496, 121, 129, -29, 128, 96
1.4660587310791016, 121, 129, -29, 128, 96
1.467240333557129, 121, 129, -29, 128, 96
1.474177598953247, 123, 128, 118, 128, 96
1.488379716873169, 123, 128, 118, 128, 96
1.49056077003479, 123, 128, 118, 128, 96
1.497518539428711, 123, 128, 118, 128, 96
1.501232624053955, 123, 128, 118, 128, 96
1.5043506622314453, 123, 128, 118, 128, 96
1.5188231468200684, 124, 128, 115, 128, 96
1.5214838981628418, 124, 128, 115, 128, 96
1.5228474140167236, 124, 128, 115, 128, 96
1.5239779949188232, 124, 128, 115, 128, 96
1.5310132503509521, 124, 128, 115, 128, 96
1.544661283493042, 125, 128, -34, 128, 96
1.5479321479797363, 125, 128, -34, 128, 96
1.549506664276123, 125, 128, -34, 128, 96
1.550964593887329, 125, 128, -34, 128, 96
1.5523791313171387, 125, 128, -34, 128, 96
1.5539028644561768, 125, 128, -34, 128, 96
1.5569736957550049, 125, 128, -34, 128, 96
1.5696146488189697, 125, 128, -34, 128, 96
1.5739107131958008, 125, 128, -34, 128, 96
1.5752482414245605, 125, 128, -34, 128, 96
1.5763955116271973, 125, 128, -34, 128, 96
1.577641487121582, 127, 126, 126, 128, 96
1.5788688659667969, 127, 126, 126, 128, 96
1.5798323154449463, 127, 126, 126, 128, 96
1.5807814598083496, 127, 126, 126, 128, 96
1.5817313194274902, 127, 126, 126, 128, 96
1.5826423168182373, 127, 126, 126, 128, 96
1.5836350917816162, 127, 126, 126, 128, 96
1.58768892288208, 127, 126, 126, 128, 96
1.5996661186218262, 127, 126, 126, 128, 96
1.6045153141021729, 127, 126, 126, 128, 96
1.6167631149291992, 127, 126, 126, 128, 96
1.6287882328033447, 129, 125, 120, 128, 96
1.6298141479492188, 129, 125, 120, 128, 96
1.6307449340820312, 129, 125, 120, 128, 96
1.6316583156585693, 129, 125, 120, 128, 96
1.632551908493042, 129, 125, 120, 128, 96
1.6335711479187012, 129, 125, 120, 128, 96
1.634544849395752, 129, 125, 120, 128, 96
1.6357238292694092, 129, 125, 120, 128, 96
1.6366899013519287, 129, 125, 120, 128, 96
1.6384084224700928, 129, 125, 120, 128, 96
1.6393253803253174, 129, 125, 120, 128, 96
1.640235185623169, 129, 125, 120, 128, 96
1.6411170959472656, 129, 125, 120, 128, 96
1.642052412033081, 129, 125, 120, 128, 96
1.6433370113372803, 129, 125, 120, 128, 96
1.6442580223083496, 129, 125, 120, 128, 96
1.6452667713165283, 129, 125, 120, 128, 96
1.646327018737793, 129, 125, 120, 128, 96
1.6473145484924316, 129, 125, 120, 128, 96
1.6483006477355957, 129, 125, 120, 128, 96
1.6493275165557861, 129, 125, 120, 128, 96
1.6503424644470215, 129, 125, 120, 128, 96
1.6513152122497559, 129, 125, 120, 128, 96
1.6523191928863525, 129, 125, 120, 128, 96
1.6533114910125732, 129, 125, 120, 128, 96
1.654210090637207, 129, 125, 120, 128, 96
1.6552176475524902, 129, 125, 120, 128, 96
1.657205581665039, 129, 125, 120, 128, 96
1.6582436561584473, 129, 125, 120, 128, 96
1.659193754196167, 129, 125, 120, 128, 96
1.6655006408691406, 129, 125, 120, 128, 96
1.6746695041656494, 129, 125, 120, 128, 96
1.6759390830993652, 129, 125, 120, 128, 96
1.6771721839904785, 129, 125, 120, 128, 96
1.6784019470214844, 129, 125, 120, 128, 96
1.6809098720550537, 129, 125, 120, 128, 96
1.6866211891174316, 129, 125, 120, 128, 96
1.6884634494781494, 129, 125, 120, 128, 96
1.6902618408203125, 129, 125, 120, 128, 96
1.6914212703704834, 129, 125, 120, 128, 96
1.6924693584442139, 129, 125, 120, 128, 96
1.6938438415527344, 129, 125, 120, 128, 96
1.6963396072387695, 129, 125, 120, 128, 96
1.6977837085723877, 129, 125, 120, 128, 96
1.7016825675964355, 129, 125, 120, 128, 96
1.703355312347412, 129, 125, 120, 128, 96
1.717362642288208, 132, 122, 118, 128, 96
1.7338650226593018, 132, 122, 118, 128, 96
1.7353603839874268, 132, 122, 118, 128, 96
1.7374241352081299, 132, 122, 118, 128, 96
1.7460272312164307, 133, 121, 117, 128, 96
1.7502706050872803, 133, 121, 117, 128, 96
1.7515339851379395, 133, 121, 117, 128, 96
1.7527284622192383, 133, 121, 117, 128, 96
1.754695177078247, 133, 121, 117, 128, 96
1.7688894271850586, 133, 121, 117, 128, 96
1.7707853317260742, 133, 121, 117, 128, 96
1.773484468460083, 133, 121, 117, 128, 96
1.7747602462768555, 133, 121, 117, 128, 96
1.7758324146270752, 133, 121, 117, 128, 96
1.776768445968628, 133, 121, 117, 128, 96
1.7777578830718994, 133, 121, 117, 128, 96
1.7803606986999512, 133, 121, 117, 128, 96
1.782888650894165, 133, 121, 117, 128, 96
1.7845346927642822, 133, 121, 117, 128, 96
1.7858304977416992, 133, 121, 117, 128, 96
1.7871215343475342, 133, 121, 117, 128, 96
1.7891409397125244, 133, 121, 117, 128, 96
1.7973246574401855, 133, 121, 117, 128, 96
1.800234317779541, 133, 121, 117, 128, 96
1.802690029144287, 133, 121, 117, 128, 96
1.8185677528381348, 134, 120, 108, 128, 96
1.8219709396362305, 134, 120, 108, 128, 96
1.8231534957885742, 134, 120, 108, 128, 96
1.8243012428283691, 134, 120, 108, 128, 96
1.827211618423462, 134, 120, 108, 128, 96
1.8283500671386719, 134, 120, 108, 128, 96
1.8374669551849365, 136, 119, 99, 128, 96
1.8408875465393066, 136, 119, 99, 128, 96
1.843277931213379, 136, 119, 99, 128, 96
1.844616413116455, 136, 119, 99, 128, 96
1.8507366180419922, 136, 119, 99, 128, 96
1.8529777526855469, 136, 119, 99, 128, 96
1.8544704914093018, 136, 119, 99, 128, 96
1.8707094192504883, 136, 119, 99, 128, 96
1.8751072883605957, 136, 119, 99, 128, 96
1.8767683506011963, 136, 118, 111, 128, 96
1.8778660297393799, 136, 118, 111, 128, 96
1.879140853881836, 136, 118, 111, 128, 96
1.88010835647583, 136, 118, 111, 128, 96
1.8810627460479736, 136, 118, 111, 128, 96
1.8820199966430664, 136, 118, 111, 128, 96
1.8829786777496338, 136, 118, 111, 128, 96
1.88392972946167, 136, 118, 111, 128, 96
1.8849585056304932, 136, 118, 111, 128, 96
1.885915994644165, 136, 118, 111, 128, 96
1.8869144916534424, 136, 118, 111, 128, 96
1.8878328800201416, 136, 118, 111, 128, 96
1.8888142108917236, 136, 118, 111, 128, 96
1.8923144340515137, 136, 118, 111, 128, 96
1.906137466430664, 137, 117, 104, 128, 96
1.9101521968841553, 137, 117, 104, 128, 96
1.9280717372894287, 137, 117, 104, 128, 96
1.9318737983703613, 137, 117, 104, 128, 96
1.9359378814697266, 138, 116, 97, 128, 96
1.9369676113128662, 138, 116, 97, 128, 96
1.938126564025879, 138, 116, 97, 128, 96
1.9389965534210205, 138, 116, 97, 128, 96
1.9398605823516846, 138, 116, 97, 128, 96
1.9407823085784912, 138, 116, 97, 128, 96
1.9416754245758057, 138, 116, 97, 128, 96
1.943324327468872, 138, 116, 97, 128, 96
1.9442498683929443, 138, 116, 97, 128, 96
1.945255994796753, 138, 116, 97, 128, 96
1.9461679458618164, 138, 116, 97, 128, 96
1.9470655918121338, 138, 116, 97, 128, 96
1.9479575157165527, 138, 116, 97, 128, 96
1.9488499164581299, 138, 116, 97, 128, 96
1.9537477493286133, 138, 116, 97, 128, 96
1.975823163986206, 139, 114, 96, 128, 96
1.9776713848114014, 139, 114, 96, 128, 96
1.9788753986358643, 139, 114, 96, 128, 96
1.9806973934173584, 139, 114, 96, 128, 96
1.9832289218902588, 139, 114, 96, 128, 96
1.9845316410064697, 139, 114, 96, 128, 96
1.9861583709716797, 139, 114, 96, 128, 96
1.98883056640625, 139, 114, 96, 128, 96
